"Variable","Valor_normalizado"
"APROBACIÓN_MEDIA",0.855890410958904
"REPROBACIÓN",0.290558510638298
"REPROBACIÓN_PRIMARIA",0.298814229249012
"REPROBACIÓN_SECUNDARIA",0.286491007946466
"REPROBACIÓN_MEDIA",0.1576
"REPITENCIA",0.264150943396226
"REPITENCIA_TRANSICIÓN",0.273469387755102
"REPITENCIA_PRIMARIA",0.241448692152918
"REPITENCIA_SECUNDARIA",0.295116772823779
"REPITENCIA_MEDIA",0.12406015037594
"POBLACIÓN_5_16",0.112974276682228
"TASA_MATRICULACIÓN_5_16",0.805224740683826
"COBERTURA_NETA",0.641922725889869
"COBERTURA_NETA_TRANSICIÓN",0.75554054054054
"COBERTURA_NETA_PRIMARIA",0.58841778697001
"COBERTURA_NETA_SECUNDARIA",0.645680021804306
"COBERTURA_NETA_MEDIA",0.310183834257368
"COBERTURA_BRUTA",0.625669114901033
"COBERTURA_BRUTA_TRANSICIÓN",0.625974805038992
"COBERTURA_BRUTA_PRIMARIA",0.649178590355061
"COBERTURA_BRUTA_SECUNDARIA",0.725474199469712
"COBERTURA_BRUTA_MEDIA",0.317353787152445
"DESERCIÓN",0.776173285198556
"DESERCIÓN_TRANSICIÓN",0.656512605042017
"DESERCIÓN_PRIMARIA",0.753561253561254
"DESERCIÓN_SECUNDARIA",0.800176056338028
"DESERCIÓN_MEDIA",0.100591715976331
"APROBACIÓN",0.350078492935636
"APROBACIÓN_PRIMARIA",0.50565812983919
"APROBACIÓN_SECUNDARIA",0.344484928784365
"APROBACIÓN_MEDIA",0.578630136986302
"REPROBACIÓN",0.397606382978724
"REPROBACIÓN_PRIMARIA",0.237154150197628
"REPROBACIÓN_SECUNDARIA",0.447511501463823
"REPROBACIÓN_MEDIA",0.5472
"REPITENCIA",0.406156901688183
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.43158953722334
"REPITENCIA_SECUNDARIA",0.37862703467799
"REPITENCIA_MEDIA",0.159774436090226
"POBLACIÓN_5_16",0.295746251693638
"TASA_MATRICULACIÓN_5_16",0.580996286336279
"COBERTURA_NETA",0.649376331000913
"COBERTURA_NETA_TRANSICIÓN",0.713918918918919
"COBERTURA_NETA_PRIMARIA",0.731718126754321
"COBERTURA_NETA_SECUNDARIA",0.639002452984464
"COBERTURA_NETA_MEDIA",0.660927925299095
"COBERTURA_BRUTA",0.572886841777667
"COBERTURA_BRUTA_TRANSICIÓN",0.542691461707659
"COBERTURA_BRUTA_PRIMARIA",0.63147853736089
"COBERTURA_BRUTA_SECUNDARIA",0.530797470936162
"COBERTURA_BRUTA_MEDIA",0.500191754554171
"DESERCIÓN",0.356197352587244
"DESERCIÓN_TRANSICIÓN",0.0913865546218487
"DESERCIÓN_PRIMARIA",0.289173789173789
"DESERCIÓN_SECUNDARIA",0.421654929577465
"DESERCIÓN_MEDIA",0.279289940828402
"APROBACIÓN",0.405023547880691
"APROBACIÓN_PRIMARIA",0.300774270399048
"APROBACIÓN_SECUNDARIA",0.498178204703544
"APROBACIÓN_MEDIA",0.729863013698629
"REPROBACIÓN",0.559175531914894
"REPROBACIÓN_PRIMARIA",0.767588932806324
"REPROBACIÓN_SECUNDARIA",0.433291509828524
"REPROBACIÓN_MEDIA",0.2056
"REPITENCIA",0.247269116186693
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.251509054325956
"REPITENCIA_SECUNDARIA",0.24416135881104
"REPITENCIA_MEDIA",0.201127819548872
"POBLACIÓN_5_16",0.0847127764461806
"TASA_MATRICULACIÓN_5_16",0.368805224740684
"COBERTURA_NETA",0.404015819896562
"COBERTURA_NETA_TRANSICIÓN",0.457162162162162
"COBERTURA_NETA_PRIMARIA",0.548973260452061
"COBERTURA_NETA_SECUNDARIA",0.266830198964295
"COBERTURA_NETA_MEDIA",0.412459877443828
"COBERTURA_BRUTA",0.344578613220466
"COBERTURA_BRUTA_TRANSICIÓN",0.463207358528294
"COBERTURA_BRUTA_PRIMARIA",0.572866984631691
"COBERTURA_BRUTA_SECUNDARIA",0.156944727717724
"COBERTURA_BRUTA_MEDIA",0.326653883029722
"DESERCIÓN",0.383874849578821
"DESERCIÓN_TRANSICIÓN",0.28781512605042
"DESERCIÓN_PRIMARIA",0.384615384615385
"DESERCIÓN_SECUNDARIA",0.417253521126761
"DESERCIÓN_MEDIA",0.223668639053254
"APROBACIÓN",0.499215070643643
"APROBACIÓN_PRIMARIA",0.254318046456224
"APROBACIÓN_SECUNDARIA",0.709837694600861
"APROBACIÓN_MEDIA",0.896438356164383
"REPROBACIÓN",0.424202127659574
"REPROBACIÓN_PRIMARIA",0.777075098814229
"REPROBACIÓN_SECUNDARIA",0.167712254286909
"REPROBACIÓN_MEDIA",0
"REPITENCIA",0.163853028798411
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.174044265593561
"REPITENCIA_SECUNDARIA",0.180467091295117
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.504353234496587
"TASA_MATRICULACIÓN_5_16",0.638237930592906
"COBERTURA_NETA",0.605567386674779
"COBERTURA_NETA_TRANSICIÓN",0.560405405405405
"COBERTURA_NETA_PRIMARIA",0.633919338159255
"COBERTURA_NETA_SECUNDARIA",0.42886345053148
"COBERTURA_NETA_MEDIA",0.194193171870441
"COBERTURA_BRUTA",0.678202415037968
"COBERTURA_BRUTA_TRANSICIÓN",0.5624875024995
"COBERTURA_BRUTA_PRIMARIA",0.859989401165872
"COBERTURA_BRUTA_SECUNDARIA",0.567815623087905
"COBERTURA_BRUTA_MEDIA",0.30287631831256
"DESERCIÓN",0.879663056558363
"DESERCIÓN_TRANSICIÓN",0.664915966386555
"DESERCIÓN_PRIMARIA",0.836182336182336
"DESERCIÓN_SECUNDARIA",0.927816901408451
"DESERCIÓN_MEDIA",0.631952662721894
"APROBACIÓN",0.371009942438514
"APROBACIÓN_PRIMARIA",0.228707564026206
"APROBACIÓN_SECUNDARIA",0.571050016561775
"APROBACIÓN_MEDIA",0.661369863013698
"REPROBACIÓN",0.313829787234043
"REPROBACIÓN_PRIMARIA",0.559683794466403
"REPROBACIÓN_SECUNDARIA",0.100376411543287
"REPROBACIÓN_MEDIA",0.0672
"REPITENCIA",0.266137040714995
"REPITENCIA_TRANSICIÓN",0.359183673469388
"REPITENCIA_PRIMARIA",0.203219315895372
"REPITENCIA_SECUNDARIA",0.319179051663128
"REPITENCIA_MEDIA",0.370300751879699
"POBLACIÓN_5_16",0.125178106329613
"TASA_MATRICULACIÓN_5_16",0.613907030349596
"COBERTURA_NETA",0.441740188621844
"COBERTURA_NETA_TRANSICIÓN",0.588783783783784
"COBERTURA_NETA_PRIMARIA",0.482050524449697
"COBERTURA_NETA_SECUNDARIA",0.375715453802126
"COBERTURA_NETA_MEDIA",0.253136854391596
"COBERTURA_BRUTA",0.435329266774555
"COBERTURA_BRUTA_TRANSICIÓN",0.502799440111978
"COBERTURA_BRUTA_PRIMARIA",0.517753047164812
"COBERTURA_BRUTA_SECUNDARIA",0.453293901692841
"COBERTURA_BRUTA_MEDIA",0.277372962607862
"DESERCIÓN",0.44043321299639
"DESERCIÓN_TRANSICIÓN",0.276260504201681
"DESERCIÓN_PRIMARIA",0.451566951566952
"DESERCIÓN_SECUNDARIA",0.477112676056338
"DESERCIÓN_MEDIA",0.0863905325443787
"APROBACIÓN",0.744636316064888
"APROBACIÓN_PRIMARIA",0.704586063132817
"APROBACIÓN_SECUNDARIA",0.787015568068897
"APROBACIÓN_MEDIA",0.96
"REPROBACIÓN",0.0811170212765957
"REPROBACIÓN_PRIMARIA",0.141501976284585
"REPROBACIÓN_SECUNDARIA",0.0418235048097031
"REPROBACIÓN_MEDIA",0
"REPITENCIA",0.383316782522344
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.457746478873239
"REPITENCIA_SECUNDARIA",0.27034677990092
"REPITENCIA_MEDIA",0.68609022556391
"POBLACIÓN_5_16",0.487581889659538
"TASA_MATRICULACIÓN_5_16",0.637341529004994
"COBERTURA_NETA",0.769242470337694
"COBERTURA_NETA_TRANSICIÓN",0.598108108108108
"COBERTURA_NETA_PRIMARIA",0.784015364160142
"COBERTURA_NETA_SECUNDARIA",0.595666394112837
"COBERTURA_NETA_MEDIA",0.377881529034141
"COBERTURA_BRUTA",0.738578364247479
"COBERTURA_BRUTA_TRANSICIÓN",0.485702859428114
"COBERTURA_BRUTA_PRIMARIA",0.913513513513514
"COBERTURA_BRUTA_SECUNDARIA",0.655924943911891
"COBERTURA_BRUTA_MEDIA",0.368552253116011
"DESERCIÓN",0.430806257521059
"DESERCIÓN_TRANSICIÓN",0.360294117647059
"DESERCIÓN_PRIMARIA",0.462962962962963
"DESERCIÓN_SECUNDARIA",0.411091549295775
"DESERCIÓN_MEDIA",0.153846153846154
"APROBACIÓN",0.585557299843014
"APROBACIÓN_PRIMARIA",0.571173317450863
"APROBACIÓN_SECUNDARIA",0.625041404438556
"APROBACIÓN_MEDIA",0.857534246575343
"REPROBACIÓN",0.289228723404255
"REPROBACIÓN_PRIMARIA",0.312252964426877
"REPROBACIÓN_SECUNDARIA",0.278126306984525
"REPROBACIÓN_MEDIA",0.104
"REPITENCIA",0.147964250248262
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.187122736418511
"REPITENCIA_SECUNDARIA",0.10898796886058
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.260990315797287
"TASA_MATRICULACIÓN_5_16",0.652196183890383
"COBERTURA_NETA",0.789473684210526
"COBERTURA_NETA_TRANSICIÓN",0.42472972972973
"COBERTURA_NETA_PRIMARIA",0.769242133254543
"COBERTURA_NETA_SECUNDARIA",0.763014445352957
"COBERTURA_NETA_MEDIA",0.672454041435658
"COBERTURA_BRUTA",0.721648201170173
"COBERTURA_BRUTA_TRANSICIÓN",0.512597480503899
"COBERTURA_BRUTA_PRIMARIA",0.702066772655008
"COBERTURA_BRUTA_SECUNDARIA",0.696716296145217
"COBERTURA_BRUTA_MEDIA",0.710642377756472
"DESERCIÓN",0.446450060168472
"DESERCIÓN_TRANSICIÓN",0.31827731092437
"DESERCIÓN_PRIMARIA",0.376068376068376
"DESERCIÓN_SECUNDARIA",0.495598591549296
"DESERCIÓN_MEDIA",0.280473372781065
"APROBACIÓN",0.543171114599686
"APROBACIÓN_PRIMARIA",0.513400833829661
"APROBACIÓN_SECUNDARIA",0.640609473335542
"APROBACIÓN_MEDIA",0.594520547945205
"REPROBACIÓN",0.33311170212766
"REPROBACIÓN_PRIMARIA",0.437154150197628
"REPROBACIÓN_SECUNDARIA",0.21831869510665
"REPROBACIÓN_MEDIA",0.4024
"REPITENCIA",0.0585898709036743
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.0744466800804829
"REPITENCIA_SECUNDARIA",0.043170559094126
"REPITENCIA_MEDIA",0.056390977443609
"POBLACIÓN_5_16",0.120610591139948
"TASA_MATRICULACIÓN_5_16",0.68113714944295
"COBERTURA_NETA",0.397170672345604
"COBERTURA_NETA_TRANSICIÓN",0.569594594594594
"COBERTURA_NETA_PRIMARIA",0.466686364307874
"COBERTURA_NETA_SECUNDARIA",0.211501771599891
"COBERTURA_NETA_MEDIA",0.314414940180916
"COBERTURA_BRUTA",0.387277480393377
"COBERTURA_BRUTA_TRANSICIÓN",0.500399920015997
"COBERTURA_BRUTA_PRIMARIA",0.553365129835718
"COBERTURA_BRUTA_SECUNDARIA",0.258209259636957
"COBERTURA_BRUTA_MEDIA",0.311601150527325
"DESERCIÓN",0.305655836341757
"DESERCIÓN_TRANSICIÓN",0.512605042016807
"DESERCIÓN_PRIMARIA",0.283475783475784
"DESERCIÓN_SECUNDARIA",0.185739436619718
"DESERCIÓN_MEDIA",0.58698224852071
"APROBACIÓN",0.592883307169022
"APROBACIÓN_PRIMARIA",0.620607504466944
"APROBACIÓN_SECUNDARIA",0.615435574693607
"APROBACIÓN_MEDIA",0.592328767123288
"REPROBACIÓN",0.347739361702128
"REPROBACIÓN_PRIMARIA",0.346245059288538
"REPROBACIÓN_SECUNDARIA",0.397323295692179
"REPROBACIÓN_MEDIA",0.1984
"REPITENCIA",0.151936444885799
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.159959758551308
"REPITENCIA_SECUNDARIA",0.149327671620665
"REPITENCIA_MEDIA",0.156015037593985
"POBLACIÓN_5_16",0.239223251221543
"TASA_MATRICULACIÓN_5_16",0.544756050710718
"COBERTURA_NETA",0.570733191359902
"COBERTURA_NETA_TRANSICIÓN",0.580945945945946
"COBERTURA_NETA_PRIMARIA",0.536416014182302
"COBERTURA_NETA_SECUNDARIA",0.593485963477787
"COBERTURA_NETA_MEDIA",0.481908374671724
"COBERTURA_BRUTA",0.548736462093863
"COBERTURA_BRUTA_TRANSICIÓN",0.435212957408518
"COBERTURA_BRUTA_PRIMARIA",0.525914149443561
"COBERTURA_BRUTA_SECUNDARIA",0.621354272894146
"COBERTURA_BRUTA_MEDIA",0.477277085330777
"DESERCIÓN",0.433212996389892
"DESERCIÓN_TRANSICIÓN",0.296218487394958
"DESERCIÓN_PRIMARIA",0.407407407407407
"DESERCIÓN_SECUNDARIA",0.411091549295775
"DESERCIÓN_MEDIA",0.436686390532544
"APROBACIÓN",0.277341705913135
"APROBACIÓN_PRIMARIA",0.263847528290649
"APROBACIÓN_SECUNDARIA",0.357734349122226
"APROBACIÓN_MEDIA",0.544657534246575
"REPROBACIÓN",0.678856382978724
"REPROBACIÓN_PRIMARIA",0.75098814229249
"REPROBACIÓN_SECUNDARIA",0.615641990798829
"REPROBACIÓN_MEDIA",0.3696
"REPITENCIA",0.676266137040715
"REPITENCIA_TRANSICIÓN",0.191836734693878
"REPITENCIA_PRIMARIA",0.969818913480885
"REPITENCIA_SECUNDARIA",0.425336164189667
"REPITENCIA_MEDIA",0.231203007518797
"POBLACIÓN_5_16",0.0953465227471177
"TASA_MATRICULACIÓN_5_16",0.63939044692022
"COBERTURA_NETA",0.374505628232431
"COBERTURA_NETA_TRANSICIÓN",0.59527027027027
"COBERTURA_NETA_PRIMARIA",0.490175801447777
"COBERTURA_NETA_SECUNDARIA",0.182611065685473
"COBERTURA_NETA_MEDIA",0.222935512109717
"COBERTURA_BRUTA",0.519108676708577
"COBERTURA_BRUTA_TRANSICIÓN",0.531393721255749
"COBERTURA_BRUTA_PRIMARIA",0.850238473767886
"COBERTURA_BRUTA_SECUNDARIA",0.242708545788293
"COBERTURA_BRUTA_MEDIA",0.203068072866731
"DESERCIÓN",0.470517448856799
"DESERCIÓN_TRANSICIÓN",0.308823529411765
"DESERCIÓN_PRIMARIA",0.310541310541311
"DESERCIÓN_SECUNDARIA",0.71919014084507
"DESERCIÓN_MEDIA",0.514792899408284
"APROBACIÓN",0.509680795395081
"APROBACIÓN_PRIMARIA",0.440142942227516
"APROBACIÓN_SECUNDARIA",0.561775422325273
"APROBACIÓN_MEDIA",0.761643835616438
"REPROBACIÓN",0.363696808510638
"REPROBACIÓN_PRIMARIA",0.5699604743083
"REPROBACIÓN_SECUNDARIA",0.211626934337097
"REPROBACIÓN_MEDIA",0
"REPITENCIA",0
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0
"REPITENCIA_SECUNDARIA",0
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.0603764845762506
"TASA_MATRICULACIÓN_5_16",0.334998079139455
"COBERTURA_NETA",0.415728627928202
"COBERTURA_NETA_TRANSICIÓN",0.66527027027027
"COBERTURA_NETA_PRIMARIA",0.434628453242724
"COBERTURA_NETA_SECUNDARIA",0.445352957209049
"COBERTURA_NETA_MEDIA",0.381091333527867
"COBERTURA_BRUTA",0.436823104693141
"COBERTURA_BRUTA_TRANSICIÓN",0.47750449910018
"COBERTURA_BRUTA_PRIMARIA",0.447164811870694
"COBERTURA_BRUTA_SECUNDARIA",0.420456863145013
"COBERTURA_BRUTA_MEDIA",0.509300095877277
"DESERCIÓN",0.681107099879663
"DESERCIÓN_TRANSICIÓN",0.404411764705882
"DESERCIÓN_PRIMARIA",0.613960113960114
"DESERCIÓN_SECUNDARIA",0.649647887323944
"DESERCIÓN_MEDIA",0.869822485207101
"APROBACIÓN",0.688644688644689
"APROBACIÓN_PRIMARIA",0.74329958308517
"APROBACIÓN_SECUNDARIA",0.755548194766479
"APROBACIÓN_MEDIA",0.436164383561643
"REPROBACIÓN",0.019281914893617
"REPROBACIÓN_PRIMARIA",0
"REPROBACIÓN_SECUNDARIA",0
"REPROBACIÓN_MEDIA",0.2352
"REPITENCIA",0
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0
"REPITENCIA_SECUNDARIA",0
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.21502969420129
"TASA_MATRICULACIÓN_5_16",0.875528236650019
"COBERTURA_NETA",0.597505324003651
"COBERTURA_NETA_TRANSICIÓN",0.551486486486486
"COBERTURA_NETA_PRIMARIA",0.640567292066775
"COBERTURA_NETA_SECUNDARIA",0.484464431725266
"COBERTURA_NETA_MEDIA",0.539976655967318
"COBERTURA_BRUTA",0.615087762977717
"COBERTURA_BRUTA_TRANSICIÓN",0.416116776644671
"COBERTURA_BRUTA_PRIMARIA",0.7293057763646
"COBERTURA_BRUTA_SECUNDARIA",0.525800530287579
"COBERTURA_BRUTA_MEDIA",0.493863854266539
"DESERCIÓN",0.406738868832732
"DESERCIÓN_TRANSICIÓN",0.308823529411765
"DESERCIÓN_PRIMARIA",0.417378917378917
"DESERCIÓN_SECUNDARIA",0.371478873239437
"DESERCIÓN_MEDIA",0.398816568047337
"APROBACIÓN",0.581894296180011
"APROBACIÓN_PRIMARIA",0.571768910065516
"APROBACIÓN_SECUNDARIA",0.625703875455449
"APROBACIÓN_MEDIA",0.712876712328767
"REPROBACIÓN",0.306515957446809
"REPROBACIÓN_PRIMARIA",0.336758893280632
"REPROBACIÓN_SECUNDARIA",0.296110414052698
"REPROBACIÓN_MEDIA",0.1496
"REPITENCIA",0.264150943396226
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.210261569416499
"REPITENCIA_SECUNDARIA",0.314932767162067
"REPITENCIA_MEDIA",0.351503759398496
"POBLACIÓN_5_16",0.306308630569737
"TASA_MATRICULACIÓN_5_16",0.390446920220259
"COBERTURA_NETA",0.956951627623973
"COBERTURA_NETA_TRANSICIÓN",0.709054054054054
"COBERTURA_NETA_PRIMARIA",0.907371842221894
"COBERTURA_NETA_SECUNDARIA",0.993594985009539
"COBERTURA_NETA_MEDIA",0.947184126057776
"COBERTURA_BRUTA",0.913730860201668
"COBERTURA_BRUTA_TRANSICIÓN",0.530793841231754
"COBERTURA_BRUTA_PRIMARIA",0.833386327503975
"COBERTURA_BRUTA_SECUNDARIA",0.912706506220681
"COBERTURA_BRUTA_MEDIA",0.876222435282838
"DESERCIÓN",0.320096269554753
"DESERCIÓN_TRANSICIÓN",0.294117647058824
"DESERCIÓN_PRIMARIA",0.331908831908832
"DESERCIÓN_SECUNDARIA",0.305457746478873
"DESERCIÓN_MEDIA",0.169230769230769
"APROBACIÓN",0.610151753008896
"APROBACIÓN_PRIMARIA",0.597974985110185
"APROBACIÓN_SECUNDARIA",0.662471016893011
"APROBACIÓN_MEDIA",0.772602739726027
"REPROBACIÓN",0.318484042553192
"REPROBACIÓN_PRIMARIA",0.349407114624506
"REPROBACIÓN_SECUNDARIA",0.281053952321205
"REPROBACIÓN_MEDIA",0.2176
"REPITENCIA",0.131082423038729
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.130784708249497
"REPITENCIA_SECUNDARIA",0.113234253361642
"REPITENCIA_MEDIA",0.216165413533835
"POBLACIÓN_5_16",0.314230414726811
"TASA_MATRICULACIÓN_5_16",0.651683954411576
"COBERTURA_NETA",0.459993915424399
"COBERTURA_NETA_TRANSICIÓN",0.441216216216216
"COBERTURA_NETA_PRIMARIA",0.474663908996898
"COBERTURA_NETA_SECUNDARIA",0.433496865630962
"COBERTURA_NETA_MEDIA",0.404727166618033
"COBERTURA_BRUTA",0.473048674218847
"COBERTURA_BRUTA_TRANSICIÓN",0.366026794641072
"COBERTURA_BRUTA_PRIMARIA",0.517329093799682
"COBERTURA_BRUTA_SECUNDARIA",0.464205588415256
"COBERTURA_BRUTA_MEDIA",0.482166826462128
"DESERCIÓN",0.32129963898917
"DESERCIÓN_TRANSICIÓN",0.207983193277311
"DESERCIÓN_PRIMARIA",0.292022792022792
"DESERCIÓN_SECUNDARIA",0.371478873239437
"DESERCIÓN_MEDIA",0.130177514792899
"APROBACIÓN",0.74777603349032
"APROBACIÓN_PRIMARIA",0.810005955926147
"APROBACIÓN_SECUNDARIA",0.723418350447168
"APROBACIÓN_MEDIA",0.818630136986301
"REPROBACIÓN",0.142952127659574
"REPROBACIÓN_PRIMARIA",0.0901185770750988
"REPROBACIÓN_SECUNDARIA",0.173149309912171
"REPROBACIÓN_MEDIA",0.176
"REPITENCIA",0.248262164846077
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.32092555331992
"REPITENCIA_SECUNDARIA",0.181174805378627
"REPITENCIA_MEDIA",0.103383458646617
"POBLACIÓN_5_16",0.325078263302264
"TASA_MATRICULACIÓN_5_16",0.373415290049942
"COBERTURA_NETA",0.367508366291451
"COBERTURA_NETA_TRANSICIÓN",0.482972972972973
"COBERTURA_NETA_PRIMARIA",0.432412468606884
"COBERTURA_NETA_SECUNDARIA",0.38498228400109
"COBERTURA_NETA_MEDIA",0.444849722789612
"COBERTURA_BRUTA",0.367110668492469
"COBERTURA_BRUTA_TRANSICIÓN",0.47250549890022
"COBERTURA_BRUTA_PRIMARIA",0.496237413884473
"COBERTURA_BRUTA_SECUNDARIA",0.319906179889863
"COBERTURA_BRUTA_MEDIA",0.311025886864813
"DESERCIÓN",0.348977135980746
"DESERCIÓN_TRANSICIÓN",0.277310924369748
"DESERCIÓN_PRIMARIA",0.206552706552707
"DESERCIÓN_SECUNDARIA",0.432218309859155
"DESERCIÓN_MEDIA",0.326627218934911
"APROBACIÓN",0.491365777080063
"APROBACIÓN_PRIMARIA",0.590827873734365
"APROBACIÓN_SECUNDARIA",0.512421331566744
"APROBACIÓN_MEDIA",0.433424657534246
"REPROBACIÓN",0.453457446808511
"REPROBACIÓN_PRIMARIA",0.428458498023715
"REPROBACIÓN_SECUNDARIA",0.410288582183187
"REPROBACIÓN_MEDIA",0.6072
"REPITENCIA",0.266137040714995
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.224346076458753
"REPITENCIA_SECUNDARIA",0.302193913658882
"REPITENCIA_MEDIA",0.259398496240601
"POBLACIÓN_5_16",0.541107458288416
"TASA_MATRICULACIÓN_5_16",0.664105519272634
"COBERTURA_NETA",0.790082141770611
"COBERTURA_NETA_TRANSICIÓN",0.721081081081081
"COBERTURA_NETA_PRIMARIA",0.654306396808982
"COBERTURA_NETA_SECUNDARIA",0.912510220768602
"COBERTURA_NETA_MEDIA",0.716953603735045
"COBERTURA_BRUTA",0.733847877505291
"COBERTURA_BRUTA_TRANSICIÓN",0.536792641471706
"COBERTURA_BRUTA_PRIMARIA",0.57329093799682
"COBERTURA_BRUTA_SECUNDARIA",0.864164797063023
"COBERTURA_BRUTA_MEDIA",0.718504314477469
"DESERCIÓN",0.475330926594464
"DESERCIÓN_TRANSICIÓN",0.438025210084034
"DESERCIÓN_PRIMARIA",0.498575498575499
"DESERCIÓN_SECUNDARIA",0.441021126760563
"DESERCIÓN_MEDIA",0.276923076923077
"APROBACIÓN",0.570905285190999
"APROBACIÓN_PRIMARIA",0.610482430017868
"APROBACIÓN_SECUNDARIA",0.623053991387877
"APROBACIÓN_MEDIA",0.621369863013699
"REPROBACIÓN",0.282579787234043
"REPROBACIÓN_PRIMARIA",0.240316205533597
"REPROBACIÓN_SECUNDARIA",0.266415725637808
"REPROBACIÓN_MEDIA",0.3656
"REPITENCIA",0.381330685203575
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.289738430583501
"REPITENCIA_SECUNDARIA",0.469214437367304
"REPITENCIA_MEDIA",0.219924812030075
"POBLACIÓN_5_16",0.163716515742405
"TASA_MATRICULACIÓN_5_16",0.753873735433474
"COBERTURA_NETA",0.795862488591421
"COBERTURA_NETA_TRANSICIÓN",0.580675675675676
"COBERTURA_NETA_PRIMARIA",0.745161766878416
"COBERTURA_NETA_SECUNDARIA",0.774870536931044
"COBERTURA_NETA_MEDIA",0.650277210388094
"COBERTURA_BRUTA",0.815013071081788
"COBERTURA_BRUTA_TRANSICIÓN",0.490301939612078
"COBERTURA_BRUTA_PRIMARIA",0.666560678325384
"COBERTURA_BRUTA_SECUNDARIA",0.909137262900265
"COBERTURA_BRUTA_MEDIA",0.8
"DESERCIÓN",0.403128760529483
"DESERCIÓN_TRANSICIÓN",0.652310924369748
"DESERCIÓN_PRIMARIA",0.398860398860399
"DESERCIÓN_SECUNDARIA",0.362676056338028
"DESERCIÓN_MEDIA",0.192899408284024
"APROBACIÓN",0.578231292517007
"APROBACIÓN_PRIMARIA",0.505062537224538
"APROBACIÓN_SECUNDARIA",0.694600861212322
"APROBACIÓN_MEDIA",0.75013698630137
"REPROBACIÓN",0.3125
"REPROBACIÓN_PRIMARIA",0.435573122529644
"REPROBACIÓN_SECUNDARIA",0.213299874529486
"REPROBACIÓN_MEDIA",0.2344
"REPITENCIA",0.1012909632572
"REPITENCIA_TRANSICIÓN",0.563265306122449
"REPITENCIA_PRIMARIA",0.0935613682092555
"REPITENCIA_SECUNDARIA",0.0537862703467799
"REPITENCIA_MEDIA",0.366541353383459
"POBLACIÓN_5_16",0.113117011531905
"TASA_MATRICULACIÓN_5_16",0.323729030605711
"COBERTURA_NETA",0.469425007605719
"COBERTURA_NETA_TRANSICIÓN",0.362702702702703
"COBERTURA_NETA_PRIMARIA",0.600531836312602
"COBERTURA_NETA_SECUNDARIA",0.208639956391387
"COBERTURA_NETA_MEDIA",0.422526991537788
"COBERTURA_BRUTA",0.569899165940496
"COBERTURA_BRUTA_TRANSICIÓN",0.433113377324535
"COBERTURA_BRUTA_PRIMARIA",0.698357180710122
"COBERTURA_BRUTA_SECUNDARIA",0.421170711809097
"COBERTURA_BRUTA_MEDIA",0.554170661553212
"DESERCIÓN",0.206979542719615
"DESERCIÓN_TRANSICIÓN",0.294117647058824
"DESERCIÓN_PRIMARIA",0.230769230769231
"DESERCIÓN_SECUNDARIA",0.151408450704225
"DESERCIÓN_MEDIA",0.171597633136095
"APROBACIÓN",0.644165358451073
"APROBACIÓN_PRIMARIA",0.570577724836212
"APROBACIÓN_SECUNDARIA",0.762172904935409
"APROBACIÓN_MEDIA",0.642739726027398
"REPROBACIÓN",0.337765957446809
"REPROBACIÓN_PRIMARIA",0.442687747035573
"REPROBACIÓN_SECUNDARIA",0.228356336260979
"REPROBACIÓN_MEDIA",0.4056
"REPITENCIA",0.028798411122145
"REPITENCIA_TRANSICIÓN",0
"REPITENCIA_PRIMARIA",0.0372233400402415
"REPITENCIA_SECUNDARIA",0.0205237084217976
"REPITENCIA_MEDIA",0
"POBLACIÓN_5_16",0.0772905642629761
"TASA_MATRICULACIÓN_5_16",0.223332052759636
"COBERTURA_NETA",0.412382111347733
"COBERTURA_NETA_TRANSICIÓN",0.274324324324324
"COBERTURA_NETA_PRIMARIA",0.358989511006057
"COBERTURA_NETA_SECUNDARIA",0.393840283455983
"COBERTURA_NETA_MEDIA",0.496936095710534
"COBERTURA_BRUTA",0.51599651437819
"COBERTURA_BRUTA_TRANSICIÓN",0.379424115176965
"COBERTURA_BRUTA_PRIMARIA",0.56809750927398
